AgeSubject,WordCategory,RTlexdec,RTnaming,WrittenFrequency,LengthInLetters,FamilySize,NumberSimplexSynsets
young,N,6.47058276202955,6.11809719804135,4.77068462446567,5,0.693147180559945,1.38629436111989
young,N,6.37806958357479,6.16667756466464,5.98645200528444,5,1.79175946922805,1.79175946922805
young,N,6.43149209956526,6.18022367156036,4.83628190695148,4,1.38629436111989,1.38629436111989
young,N,6.43218418009955,6.0913098820777,5.27811465923052,3,1.94591014905531,2.19722457733622
young,N,6.46096805131203,6.11146733950268,4.85203026391962,5,1.79175946922805,1.94591014905531
young,N,6.40889116361539,6.1205171750226,3.78418963391826,4,1.38629436111989,1.79175946922805
young,N,6.44651315540497,6.13166117760127,4.69134788222914,4,1.79175946922805,1.79175946922805
young,N,6.46087425001438,6.14225243623005,2.484906649788,4,1.38629436111989,1.09861228866811
young,N,6.56778292408727,6.05114754926916,3.29583686600433,4,1.38629436111989,1.6094379124341
young,N,6.45447503121362,6.18785336111337,6.58340922215876,4,1.94591014905531,1.6094379124341
young,N,6.58050043141053,6.19420128864453,1.6094379124341,5,1.09861228866811,1.09861228866811
young,N,6.31950850824756,6.19908828676416,7.63094658089046,5,1.6094379124341,1.09861228866811
young,N,6.4929517027946,6.18125811874064,3.52636052461616,4,1.6094379124341,0.693147180559945
young,N,6.4289127010692,6.1798095928795,2.63905732961526,3,0.693147180559945,0.693147180559945
young,N,6.54692887249235,6.08722916909236,3.17805383034795,5,2.30258509299405,1.94591014905531
young,N,6.3056729157779,6.153370788951,8.11820704940578,6,3.46573590279973,3.09104245335832
young,N,6.55205129208345,6.1966477730452,4.43081679884331,5,1.79175946922805,1.09861228866811
young,N,6.46469733201407,6.09762474293637,5.8348107370626,4,1.79175946922805,1.38629436111989
young,N,6.27091281463266,6.13491532951294,5.90263333340137,5,1.79175946922805,1.09861228866811
young,N,6.51925052744877,6.11346091641723,4.39444915467244,4,0.693147180559945,0.693147180559945
young,N,6.43287578198962,6.14053089502588,4.18965474202643,4,1.79175946922805,1.09861228866811
young,N,6.4039218196266,6.1978687744179,4.04305126783455,5,0.693147180559945,1.38629436111989
young,N,6.44587853694801,6.20415364051833,5.29330482472449,6,1.79175946922805,2.07944154167984
young,N,6.39268733595801,6.05138303731923,5.45958551414416,4,2.39789527279837,2.30258509299405
young,N,6.31412758845501,6.05537787285163,10.1016414471467,4,4.12713438504509,2.07944154167984
young,N,6.30485091534802,6.18022367156036,5.4380793089232,5,2.39789527279837,1.79175946922805
young,N,6.47734152551001,6.20979654142497,6.36302810354046,5,1.38629436111989,1.94591014905531
young,N,6.50310483894181,6.24047075794792,3.8286413964891,6,1.6094379124341,1.38629436111989
young,N,6.51656283016069,6.14418563412565,1.94591014905531,5,0.693147180559945,0.693147180559945
young,N,6.59160514255083,6.17044720263642,3.04452243772342,4,0.693147180559945,0.693147180559945
young,N,6.3974628463778,6.18291101167894,9.18696938565294,5,3.49650756146648,3.49650756146648
young,N,6.44465576141314,6.11124558542704,7.21597500265147,4,3.09104245335832,1.94591014905531
young,N,6.23812929346354,6.10590868149885,8.4111657867707,3,4.14313472639153,2.99573227355399
young,N,6.36349351246231,6.13013894179574,7.23345541862144,4,2.70805020110221,2.19722457733622
young,N,6.47507826252129,6.1390221114656,6.89871453432999,6,2.63905732961526,1.79175946922805
young,N,6.51812907061799,6.17773662364629,3.52636052461616,4,1.38629436111989,1.94591014905531
young,N,6.62567084381883,6.12402672019095,2.19722457733622,4,0.693147180559945,1.6094379124341
young,N,6.26556733701932,6.12271208371765,5.6937321388027,4,2.07944154167984,1.6094379124341
young,N,6.4199460670186,6.10345304905603,4.56434819146784,5,1.09861228866811,2.19722457733622
young,N,6.62986510899283,6.30206937419219,2.56494935746154,5,1.38629436111989,1.09861228866811
young,N,6.33198216157183,6.12861438525522,5.76519110278484,5,2.70805020110221,2.70805020110221
young,N,6.41150623216816,6.25132568135736,5.12396397940326,5,1.38629436111989,1.09861228866811
young,N,6.5698740501975,6.13209567684773,2.30258509299405,5,0.693147180559945,0.0
young,N,6.5424719605068,6.15528263233738,5.60947179518496,4,1.09861228866811,0.693147180559945
young,N,6.5941808745644,6.16184003288354,4.47733681447821,4,0.693147180559945,1.6094379124341
young,N,6.39144799164691,6.17441090867078,7.00306545878646,6,1.09861228866811,1.6094379124341
young,N,6.55440337904034,6.18249804450396,5.24174701505964,5,2.30258509299405,2.07944154167984
young,N,6.35407434490972,6.16772611252206,4.07753744390572,5,1.79175946922805,1.38629436111989
young,N,6.32659660037024,6.14568665295577,5.17614973257383,4,2.19722457733622,2.56494935746154
young,N,6.29526600143965,6.09829897602181,7.78821155784708,5,2.77258872223978,2.484906649788
young,N,6.41625831399784,6.13448205394291,4.23410650459726,4,2.19722457733622,1.6094379124341
young,N,6.3070596507871,6.18723690162606,6.45833828334479,5,2.94443897916644,1.09861228866811
young,N,6.39260364484512,6.13772705408623,2.70805020110221,4,0.693147180559945,1.09861228866811
young,N,6.25203874883026,6.14182232869654,6.95749737087695,5,2.77258872223978,2.30258509299405
young,N,6.41883790726503,6.21060007702465,4.75359019110636,5,2.83321334405622,2.07944154167984
young,N,6.35570827539664,6.14504363503628,6.62273632394984,5,3.46573590279973,2.19722457733622
young,N,6.28573735288371,6.13923779139741,6.72503364216684,4,1.09861228866811,0.693147180559945
young,N,6.37667592618888,6.1318784508232,7.01481435127554,4,3.89182029811063,2.77258872223978
young,N,6.58683350474922,6.16499759786886,4.67282883446191,5,1.79175946922805,1.09861228866811
young,N,6.29961079269212,6.14311209671712,7.50494206839617,5,1.6094379124341,1.09861228866811
young,N,6.53130027892107,6.1491091161895,3.71357206670431,4,1.38629436111989,1.09861228866811
young,N,6.70362973350369,6.25113287310456,4.0943445622221,6,0.693147180559945,1.79175946922805
young,N,6.61724253729707,6.1798095928795,2.94443897916644,4,0.693147180559945,0.693147180559945
young,N,6.5728278485332,6.3026189757449,3.63758615972639,4,0.693147180559945,1.09861228866811
young,N,6.45882405875374,6.23617387633675,5.03695260241363,6,1.94591014905531,1.6094379124341
young,N,6.42572765031797,6.1616291736313,4.969813299576,5,2.56494935746154,1.6094379124341
young,N,6.604011572983,6.23244801655052,2.56494935746154,5,0.693147180559945,0.693147180559945
young,N,6.62847778887417,6.16184003288354,2.30258509299405,4,1.38629436111989,1.09861228866811
young,N,6.50859028342245,6.219197550756,5.11198778835654,4,2.19722457733622,1.94591014905531
young,N,6.33448671459293,6.0769539331234,6.37842618365159,4,3.17805383034795,2.39789527279837
young,N,6.55095175534882,6.18476725641117,2.19722457733622,4,0.693147180559945,1.09861228866811
young,N,6.3688901981849,6.105685691198,6.21260609575152,5,2.56494935746154,1.38629436111989
young,N,6.29029054472643,6.09017802004401,8.2406488633749,4,3.49650756146648,1.38629436111989
young,N,6.35603821384007,6.06981351351896,3.58351893845611,4,0.693147180559945,0.693147180559945
young,N,6.33175092919115,6.06587604462179,4.38202663467388,4,2.07944154167984,2.07944154167984
young,N,6.29243913137604,6.09537401049849,7.51152464839087,6,1.6094379124341,1.79175946922805
young,N,6.39404215706963,6.09807428216624,5.09375020080676,4,2.56494935746154,2.30258509299405
young,N,6.34162833943106,6.14782706473184,4.95582705760126,3,1.94591014905531,1.38629436111989
young,N,6.36948993945736,6.11765657234574,7.77737360265786,4,2.89037175789616,2.89037175789616
young,N,6.60501371277057,6.21260609575152,3.93182563272433,6,0.693147180559945,1.79175946922805
young,N,6.33292432524023,6.14482920381428,7.07834157955767,4,2.70805020110221,1.6094379124341
young,N,6.35713144200847,6.12926805125518,7.35372233039963,5,4.34380542185368,2.63905732961526
young,N,6.28592360383879,6.16141826990807,5.23110861685459,4,1.94591014905531,1.09861228866811
young,N,6.28958569234527,6.09447229718221,7.37148929521428,3,3.43398720448515,1.79175946922805
young,N,6.2638553009908,6.16961073249146,5.05624580534831,3,0.693147180559945,0.693147180559945
young,N,6.44792373817776,6.12271208371765,4.59511985013459,3,1.38629436111989,2.30258509299405
young,N,6.44565632530638,6.1338317883949,3.29583686600433,3,0.693147180559945,0.693147180559945
young,N,6.50653116513123,6.13729499531952,5.10594547390058,4,2.30258509299405,1.09861228866811
young,N,6.4452435154947,6.10835829857948,4.23410650459726,3,1.09861228866811,1.79175946922805
young,N,6.3294178292967,6.12117615362964,6.19236248947487,4,1.09861228866811,1.09861228866811
young,N,6.58029233651851,6.1452580202874,3.40119738166216,4,1.09861228866811,1.94591014905531
young,N,6.5942082403353,6.3297209055227,2.94443897916644,4,0.693147180559945,0.693147180559945
young,N,6.33242668900205,6.13144385716142,4.63472898822964,3,1.38629436111989,2.30258509299405
young,N,6.40241458544672,6.15761437690207,4.54329478227,5,0.693147180559945,1.38629436111989
young,N,6.39040843822588,6.22673427822003,2.94443897916644,5,1.09861228866811,1.6094379124341
young,N,6.352333185206,6.19888513795696,6.78897174299217,4,2.89037175789616,2.99573227355399
young,N,6.28163103085268,6.09672505776548,5.03043792139244,4,1.6094379124341,1.79175946922805
young,N,6.39749616138789,6.16751649088834,6.24222326545517,3,2.19722457733622,1.6094379124341
young,N,6.37191949221198,6.25209654283318,2.83321334405622,6,0.693147180559945,1.09861228866811
young,N,6.64684495702778,6.13621403099418,3.49650756146648,4,1.09861228866811,0.693147180559945
young,N,6.44303367524595,6.22098770538623,4.46590811865458,5,1.09861228866811,0.693147180559945
young,N,6.39435968901351,6.15209419303295,5.06890420222023,4,0.693147180559945,0.693147180559945
young,N,6.53840028188603,6.08881809236389,3.73766961828337,3,1.09861228866811,1.09861228866811
young,N,6.66863477314479,6.2900865595981,2.70805020110221,5,0.693147180559945,1.09861228866811
young,N,6.3399535776931,6.16352530819288,6.8596149036542,4,3.2188758248682,1.38629436111989
young,N,6.36569695278505,6.17211804680124,4.53259949315326,4,1.94591014905531,1.09861228866811
young,N,6.34716151298203,6.19644412779452,6.78332520060396,5,1.38629436111989,1.94591014905531
young,N,6.33922991841677,6.13556489108174,7.25629723969068,5,2.63905732961526,2.83321334405622
young,N,6.3919171133926,6.08199057380735,4.40671924726425,3,2.39789527279837,1.6094379124341
young,N,6.33393660588822,6.1012154110671,9.00883599576545,4,4.8283137373023,3.61091791264422
young,N,6.4770338994578,6.19236248947487,4.4188406077966,3,0.693147180559945,1.38629436111989
young,N,6.34651316930213,6.14031549384034,4.76217393479776,4,1.6094379124341,1.79175946922805
young,N,6.37643779045038,6.1273057700194,5.84643877505772,4,2.19722457733622,1.79175946922805
young,N,6.37280771309574,6.1497495260737,5.88332238848828,5,1.79175946922805,0.693147180559945
young,N,6.52614340689613,6.21400791835016,5.17048399503815,6,1.79175946922805,1.79175946922805
young,N,6.47389069635227,6.14654336750806,4.02535169073515,5,0.693147180559945,0.693147180559945
young,N,6.29006801343205,6.14289725086819,7.5755846515578,3,2.70805020110221,1.6094379124341
young,N,6.48495579493765,6.19440539110467,4.00733318523247,5,2.07944154167984,1.38629436111989
young,N,6.4290256890361,6.12905021006055,5.36129216570943,4,1.79175946922805,2.19722457733622
young,N,6.34861437826993,6.13013894179574,8.60575336839572,5,2.30258509299405,1.79175946922805
young,N,6.41988091513325,6.13491532951294,4.55387689160054,5,1.94591014905531,2.30258509299405
young,N,6.4642923097323,6.11146733950268,2.94443897916644,3,1.38629436111989,1.09861228866811
young,N,6.54209725054234,6.19195340785739,4.14313472639153,5,1.09861228866811,1.38629436111989
young,N,6.41522788349752,6.17482722841035,4.53259949315326,5,1.79175946922805,1.6094379124341
young,N,6.31994061368801,6.21380777825142,4.23410650459726,5,2.63905732961526,1.38629436111989
young,N,6.26885004126987,6.1921579695846,6.07993319509559,5,1.6094379124341,2.83321334405622
young,N,6.51814383479714,6.17232670616559,5.3890717298165,4,1.09861228866811,1.38629436111989
young,N,6.42781443879717,6.12095654234074,5.95583736946483,4,1.94591014905531,1.79175946922805
young,N,6.45807179015838,6.13859061199828,5.93753620508243,4,3.04452243772342,2.484906649788
young,N,6.49749871013784,6.25594196191517,4.80402104473326,4,1.94591014905531,1.09861228866811
young,N,6.41948991465581,6.1578260843232,5.24174701505964,4,1.79175946922805,1.79175946922805
young,N,6.38618884535008,6.15209419303295,5.69035945432406,4,1.6094379124341,2.63905732961526
young,N,6.28754252509785,6.18949539760712,6.78445706263764,5,2.56494935746154,1.09861228866811
young,N,6.55162304489263,6.13707889591295,3.89182029811063,3,1.94591014905531,1.09861228866811
young,N,6.32064238704403,6.10479323241498,5.35185813347607,4,2.07944154167984,0.693147180559945
young,N,6.33169756027853,6.11301824266056,6.17170059741091,4,3.49650756146648,1.79175946922805
young,N,6.4217360824676,6.11058002799814,4.61512051684126,3,2.39789527279837,1.6094379124341
young,N,6.32026457028066,6.11301824266056,4.82028156560504,3,1.94591014905531,1.38629436111989
young,N,6.53480576255065,6.10345304905603,4.61512051684126,3,1.09861228866811,1.38629436111989
young,N,6.45559156786473,6.12861438525522,3.2188758248682,3,1.09861228866811,0.693147180559945
young,N,6.30238085215764,6.08586522252947,5.54907608489522,3,2.07944154167984,1.6094379124341
young,N,6.41898464599698,6.15613116866322,6.7719355558396,5,4.20469261939097,2.56494935746154
young,N,6.37835826963071,6.11301824266056,6.00388706710654,3,1.6094379124341,1.09861228866811
young,N,6.38085108500346,6.11346091641723,7.66622192566273,4,2.63905732961526,2.39789527279837
young,N,6.46679769918347,6.15591910207351,4.79579054559674,3,0.693147180559945,1.09861228866811
young,N,6.63752012013408,6.21820163393232,2.30258509299405,5,1.09861228866811,1.94591014905531
young,N,6.32405425646497,6.11146733950268,4.80402104473326,4,1.94591014905531,2.39789527279837
young,N,6.43388819620168,6.09627491146033,3.71357206670431,4,1.09861228866811,1.09861228866811
young,N,6.6064339466039,6.11545052688897,3.13549421592915,4,1.09861228866811,1.6094379124341
young,N,6.3114262316022,6.08130525110777,6.85751406254539,3,2.30258509299405,1.38629436111989
young,N,6.65736899127405,6.175451383221,2.63905732961526,5,0.693147180559945,0.693147180559945
young,N,6.47036597328933,6.26072803403575,4.21950770517611,5,1.09861228866811,1.38629436111989
young,N,6.36832439820581,6.17190934388908,2.77258872223978,3,1.09861228866811,1.09861228866811
young,N,6.52602622855056,6.12905021006055,3.52636052461616,4,1.6094379124341,0.693147180559945
young,N,6.4798758360368,6.15676709873234,2.39789527279837,3,1.38629436111989,1.38629436111989
young,N,6.52817719182582,6.1165541579468,3.55534806148941,4,1.6094379124341,1.38629436111989
young,N,6.31124467090597,6.10724558009369,8.40200678160712,4,4.11087386417331,2.89037175789616
young,N,6.37859594852764,6.1108019296966,5.58724865840025,3,2.30258509299405,0.693147180559945
young,N,6.52919983618083,6.17628298410052,5.22035582507832,4,2.30258509299405,1.38629436111989
young,N,6.53393417620843,6.1921579695846,3.04452243772342,5,0.693147180559945,0.0
young,N,6.49731782924741,6.14804085415008,3.46573590279973,4,1.38629436111989,1.09861228866811
young,N,6.5239440247688,6.12599544006559,3.46573590279973,4,0.693147180559945,0.693147180559945
young,N,6.37653985556802,6.1242456583418,6.45519856334012,4,1.38629436111989,1.09861228866811
young,N,6.48042792401684,6.24958906731744,2.89037175789616,5,0.693147180559945,1.38629436111989
young,N,6.5611720986102,6.15549483392969,3.36729582998647,4,1.09861228866811,1.94591014905531
young,N,6.64020257782552,6.16394618361996,3.87120101090789,4,0.693147180559945,1.38629436111989
young,N,6.3231575240974,6.09514865838486,6.87832646829133,4,2.70805020110221,2.63905732961526
young,N,6.5187342232899,6.2027379258517,4.54329478227,7,0.693147180559945,1.09861228866811
young,N,6.27664348934164,6.10255859461357,7.25063551189868,3,4.02535169073515,2.63905732961526
young,N,6.39676297465905,6.13361493921266,7.02197642307216,4,1.79175946922805,1.94591014905531
young,N,6.49520513115074,6.0913098820777,3.87120101090789,4,1.79175946922805,1.6094379124341
young,N,6.30040039930708,6.14654336750806,8.26281693767093,3,3.52636052461616,1.6094379124341
young,N,6.48183743230124,6.15166829864832,3.93182563272433,5,1.09861228866811,0.693147180559945
young,N,6.31860768844068,6.11699526955519,5.89989735358249,4,1.94591014905531,2.07944154167984
young,N,6.24693975178545,6.0913098820777,6.85751406254539,4,2.39789527279837,1.09861228866811
young,N,6.64266931404588,6.24455517479014,4.07753744390572,5,0.693147180559945,1.09861228866811
young,N,6.53766214095444,6.21280647647556,4.30406509320417,5,1.6094379124341,2.07944154167984
young,N,6.54363842689435,6.16457716481663,5.84354441703136,5,0.693147180559945,1.09861228866811
young,N,6.50201013166665,6.16541785423142,3.63758615972639,4,0.693147180559945,1.09861228866811
young,N,6.44183928396475,6.16898292039592,4.98360662170834,4,2.07944154167984,1.94591014905531
young,N,6.40905583501399,6.21360759808861,5.71702770140622,4,1.6094379124341,2.19722457733622
young,N,6.46558469186556,6.19990046954992,4.36944785246702,5,1.6094379124341,1.94591014905531
young,N,6.45508849438968,6.18703133065196,3.95124371858143,5,1.6094379124341,1.6094379124341
young,N,6.38152832797332,6.06587604462179,6.03068526026126,5,2.07944154167984,2.19722457733622
young,N,6.44706811637375,6.1739944155369,7.37400185935016,4,2.484906649788,2.30258509299405
young,N,6.3635107456707,6.17086517547427,4.14313472639153,4,2.19722457733622,1.94591014905531
young,N,6.51036250176485,6.11478776313998,3.95124371858143,4,1.6094379124341,1.38629436111989
young,N,6.3629763780648,6.11985776187638,9.09335701649036,4,3.3322045101752,2.89037175789616
young,N,6.35523922816194,6.14031549384034,6.25190388316589,6,2.19722457733622,2.77258872223978
young,N,6.33290655678103,6.10233485593941,7.15539630189673,4,2.484906649788,1.09861228866811
young,N,6.32478897743846,6.16457716481663,5.07517381523383,5,2.19722457733622,1.94591014905531
young,N,6.39591247139338,6.21100160282808,4.26267987704132,4,1.94591014905531,1.79175946922805
young,N,6.64063371649554,6.13426534573965,2.99573227355399,6,1.6094379124341,0.693147180559945
young,N,6.4803052641372,6.18517928773138,5.08759633523238,4,0.693147180559945,1.38629436111989
young,N,6.44355875581015,6.16856415992078,6.14846829591765,4,2.30258509299405,2.30258509299405
young,N,6.26362680790173,6.16583793405276,6.10031895202006,4,2.83321334405622,2.19722457733622
young,N,6.48264853061868,6.26492091229578,3.04452243772342,4,1.94591014905531,1.09861228866811
young,N,6.4170753609091,6.17960248922338,3.73766961828337,5,1.09861228866811,0.693147180559945
young,N,6.40385561528688,6.07143032874586,4.81218435537242,4,1.09861228866811,0.693147180559945
young,N,6.40875940696972,6.14354164998833,6.45833828334479,4,3.09104245335832,2.07944154167984
young,N,6.55237949077502,6.08176218508876,4.17438726989564,4,2.19722457733622,1.09861228866811
young,N,6.36693425768075,6.21740418572419,4.00733318523247,4,2.30258509299405,1.94591014905531
young,N,6.47208350881657,6.1452580202874,3.8286413964891,4,0.693147180559945,1.09861228866811
young,N,6.5932910790902,6.1452580202874,2.99573227355399,5,1.79175946922805,1.6094379124341
young,N,6.76256764412182,6.10791335975123,2.56494935746154,4,0.693147180559945,0.0
young,N,6.40986233312787,6.17732151363618,2.89037175789616,4,2.07944154167984,1.6094379124341
young,N,6.39974236251034,6.18332380838243,4.06044301054642,4,2.39789527279837,2.484906649788
young,N,6.55967189311208,6.18805876318866,4.81218435537242,4,1.79175946922805,0.693147180559945
young,N,6.46796266642432,6.06773090256143,6.72142570079064,4,3.61091791264422,3.3322045101752
young,N,6.36213114967345,6.14996290492866,5.62040086571715,6,1.09861228866811,1.94591014905531
young,N,6.4443061221737,6.1739944155369,3.97029191355212,4,2.30258509299405,2.30258509299405
young,N,6.42757201259456,6.14074624982374,3.2188758248682,4,1.38629436111989,1.38629436111989
young,N,6.34558372786456,6.15846093779919,5.17048399503815,5,1.94591014905531,1.6094379124341
young,N,6.45984185460913,6.14074624982374,3.09104245335832,4,1.09861228866811,1.38629436111989
young,N,6.41033934212606,6.1303565459746,6.94793706861497,6,1.6094379124341,1.6094379124341
young,N,6.42352289948567,6.07488615524705,4.85981240436167,4,0.693147180559945,0.693147180559945
young,N,6.47276351811563,6.10946978029889,3.85014760171006,4,1.09861228866811,1.6094379124341
young,N,6.37279063936282,6.18579701656807,4.11087386417331,4,1.6094379124341,2.19722457733622
young,N,6.6687490784544,6.08039075630238,2.19722457733622,4,1.09861228866811,1.38629436111989
young,N,6.54606779321986,6.14654336750806,2.56494935746154,4,0.693147180559945,0.693147180559945
young,N,6.3185175618127,6.18353014285133,5.92157841964382,4,1.6094379124341,1.38629436111989
young,N,6.38313494419396,6.22455842927536,6.41999492814714,6,2.19722457733622,1.6094379124341
young,N,6.50512614569318,6.16541785423142,4.58496747867057,4,0.693147180559945,0.693147180559945
young,N,6.56032320212458,6.12970359133175,4.15888308335967,5,1.79175946922805,1.38629436111989
young,N,6.45017021910987,6.11611285167309,5.11799381241676,4,2.94443897916644,2.484906649788
young,N,6.30439395631101,6.08881809236389,6.92755790627832,5,2.99573227355399,2.89037175789616
young,N,6.54205400574072,6.14117682033631,3.80666248977032,5,1.38629436111989,1.79175946922805
young,N,6.56729108509138,6.19969748568644,2.83321334405622,5,1.6094379124341,2.19722457733622
young,N,6.33878840561014,6.129921290255,6.361302477573,4,2.484906649788,2.07944154167984
young,N,6.32788321086562,6.17649077630906,6.21260609575152,4,2.89037175789616,2.484906649788
young,N,6.38193445370866,6.10835829857948,7.13807303404435,4,2.484906649788,1.6094379124341
young,N,6.58433548737184,6.14868194830602,2.07944154167984,4,0.693147180559945,1.09861228866811
young,N,6.24862297700947,6.1165541579468,7.70436116791031,3,3.36729582998647,1.79175946922805
young,N,6.34507479967387,6.14139203609093,4.4188406077966,4,1.79175946922805,1.09861228866811
young,N,6.30084083901983,6.1270875008927,5.54126354515843,3,1.38629436111989,1.38629436111989
young,N,6.35442221334938,6.17856632707493,6.83625927727707,5,2.30258509299405,1.09861228866811
young,N,6.4690177316104,6.20899235963656,3.25809653802148,5,1.6094379124341,0.693147180559945
young,N,6.3809357654618,6.105685691198,5.98393628068719,4,2.30258509299405,2.56494935746154
young,N,6.57191884019864,6.19338446197056,4.15888308335967,5,1.38629436111989,0.693147180559945
young,N,6.47904713214357,6.14246742064451,3.71357206670431,4,1.09861228866811,1.38629436111989
young,N,6.4399412508094,6.13318109972646,5.37989735354046,4,1.79175946922805,2.70805020110221
young,N,6.31160775934014,6.09244046444798,6.84054652928869,3,4.00733318523247,2.19722457733622
young,N,6.59728211822954,6.15443337538612,3.80666248977032,4,2.19722457733622,1.79175946922805
young,N,6.48762313383057,6.14246742064451,6.16331480403464,4,1.79175946922805,2.19722457733622
young,N,6.49202769130746,6.13144385716142,3.85014760171006,3,1.09861228866811,1.6094379124341
young,N,6.48208236150262,6.1205171750226,2.99573227355399,4,0.693147180559945,0.693147180559945
young,N,6.68067900464021,6.18620862390049,2.94443897916644,3,0.693147180559945,1.09861228866811
young,N,6.48111760564117,6.13404859056377,4.43081679884331,5,2.39789527279837,2.30258509299405
young,N,6.45464809739613,6.17378610390194,4.60517018598809,3,1.6094379124341,1.79175946922805
young,N,6.43226462350364,6.19011046682179,6.00635315960173,4,2.39789527279837,1.6094379124341
young,N,6.44618003093232,6.09919724691086,5.49306144334055,4,2.77258872223978,1.94591014905531
young,N,6.37360984989453,6.10858069377666,5.18738580584075,3,2.07944154167984,1.38629436111989
young,N,6.38355730927571,6.16940150558411,7.24208235925696,4,2.484906649788,2.39789527279837
young,N,6.56625039983285,6.24997524225948,2.70805020110221,5,1.09861228866811,1.09861228866811
young,N,6.3726369626471,6.22217936391851,5.42934562895444,5,1.09861228866811,1.09861228866811
young,N,6.49822190669802,6.12315048793336,4.06044301054642,4,1.6094379124341,1.6094379124341
young,N,6.69665145836262,6.14996290492866,2.56494935746154,3,1.09861228866811,0.693147180559945
young,N,6.3843171171653,6.12161523157303,4.26267987704132,4,1.09861228866811,0.693147180559945
young,N,6.5874811419297,6.07143032874586,3.3322045101752,4,0.693147180559945,1.09861228866811
young,N,6.41645446614716,6.1735777488642,6.29341927884648,5,2.39789527279837,2.19722457733622
young,N,6.32675751723914,6.08949828737935,6.43133108193348,4,1.79175946922805,2.19722457733622
young,N,6.34303649287081,6.12926805125518,6.99209642741589,3,3.04452243772342,2.484906649788
young,N,6.57965390869468,6.12796029169652,6.10255859461357,4,4.54329478227,1.79175946922805
young,N,6.54175123975489,6.13643031735817,4.61512051684126,4,0.693147180559945,1.09861228866811
young,N,6.51631141223623,6.1050164217921,3.04452243772342,4,2.83321334405622,1.38629436111989
young,N,6.52288660067262,6.1050164217921,3.36729582998647,4,0.693147180559945,1.09861228866811
young,N,6.45170189106313,6.13166117760127,3.43398720448515,3,1.09861228866811,0.693147180559945
young,N,6.3070596507871,6.19827544380129,2.07944154167984,3,1.38629436111989,0.693147180559945
young,N,6.41870745475771,6.18414889093748,7.36201055125973,5,2.89037175789616,2.484906649788
young,N,6.37261988599856,6.1238077340957,10.5258366617874,3,2.56494935746154,2.39789527279837
young,N,6.54065474841696,6.20738205333045,3.89182029811063,5,1.09861228866811,1.38629436111989
young,N,6.28284601833824,6.06145691892802,7.53315880745556,4,2.89037175789616,1.79175946922805
young,N,6.34475878288724,6.12358870003502,5.63478960316925,4,2.99573227355399,2.07944154167984
young,N,6.6409210390432,6.16373576804844,1.94591014905531,4,0.693147180559945,0.693147180559945
young,N,6.42799218066796,6.16499759786886,5.05624580534831,3,2.19722457733622,1.38629436111989
young,N,6.36366583118344,6.09897275482327,6.19440539110467,3,2.89037175789616,2.39789527279837
young,N,6.50653116513123,6.0728140928043,5.24174701505964,4,3.13549421592915,2.07944154167984
young,N,6.21979462510949,6.1222734872194,8.50613224405681,3,3.09104245335832,1.79175946922805
young,N,6.24052922437359,6.12905021006055,6.60665018619822,3,3.17805383034795,2.19722457733622
young,N,6.46115562751542,6.16625783748114,3.04452243772342,4,0.693147180559945,1.09861228866811
young,N,6.40971424957557,6.15613116866322,6.02344759296103,4,1.79175946922805,2.39789527279837
young,N,6.38975397146705,6.13859061199828,2.94443897916644,4,1.09861228866811,1.38629436111989
young,N,6.41434381146993,6.16457716481663,5.00394630594546,5,0.693147180559945,0.693147180559945
young,N,6.42744269458523,6.14289725086819,7.32317071794347,4,1.38629436111989,1.38629436111989
young,N,6.53378883793334,6.16078529172469,0.0,4,0.693147180559945,1.09861228866811
young,N,6.3060197798563,6.1183174381039,8.37930948405285,5,1.6094379124341,3.04452243772342
young,N,6.40517887002452,6.14397101882275,4.31748811353631,4,2.19722457733622,1.38629436111989
young,N,6.55653684972498,6.18208490671663,2.19722457733622,4,1.38629436111989,1.38629436111989
young,N,6.5967226929221,6.18187827379927,2.94443897916644,5,1.09861228866811,1.09861228866811
young,N,6.34393315681379,6.14996290492866,6.24416690066374,5,3.29583686600433,2.39789527279837
young,N,6.45310517877025,6.11346091641723,4.8283137373023,4,1.94591014905531,1.38629436111989
young,N,6.4888097164601,6.08632007812066,2.70805020110221,4,1.38629436111989,1.09861228866811
young,N,6.41111194278751,6.1597294369122,3.80666248977032,4,0.693147180559945,1.09861228866811
young,N,6.55369120945691,6.16478740343824,3.36729582998647,5,1.79175946922805,1.79175946922805
young,N,6.70288131771767,6.29471234266385,1.09861228866811,4,1.09861228866811,1.09861228866811
young,N,6.5606769965737,6.22574584283265,4.20469261939097,4,1.09861228866811,0.693147180559945
young,N,6.47718772431313,6.19847871649231,3.43398720448515,4,1.79175946922805,0.693147180559945
young,N,6.58513663664946,6.24765595246839,3.98898404656427,5,1.38629436111989,1.6094379124341
young,N,6.35772094199087,6.18949539760712,5.48893772615669,6,2.30258509299405,1.6094379124341
young,N,6.37343923636788,6.1318784508232,5.4971682252932,4,2.63905732961526,2.30258509299405
young,N,6.40833107794059,6.14203740558736,4.81218435537242,4,2.77258872223978,1.09861228866811
young,N,6.41418000862267,6.18414889093748,8.47595444339964,4,4.15888308335967,3.09104245335832
young,N,6.62342757434293,6.24726888066174,3.2188758248682,6,1.09861228866811,1.09861228866811
